city_id,CityName,SafetyRating,AdministrationRating,DeathsToCasesRation,Latitude,Longitude
665,Riverview,3,0.0022587,0.496064327,38.0236039,-78.45450799999999
666,Texarkana,3,0.0022673,0.452508647,33.425125,-94.04768820000001
667,Wenatchee,3,0.0022691,0.622127628,47.4234599,-120.3103494
668,Roswell,3,0.0022767,0.517631224,33.3942655,-104.5230242
669,Dothan,3,0.0022768,0.545120551,31.2232313,-85.3904888
670,Hanford,3,0.0022859,0.484152967,46.583889,-119.386667
671,Tamarac,3,0.0022975,0.51639954,26.2128609,-80.2497707
672,Joplin,3,0.0023054,0.664924166,37.08422710000001,-94.51328099999999
673,Evanston,3,0.0023393,0.623666835,42.0450722,-87.68769689999999
674,Alhambra,3,0.0023398,0.502051282,34.095287,-118.1270146
675,New Britain,3,0.0023624,0.825596506,41.6612104,-72.7795419
676,Milpitas,3,0.0023651,0.412242437,37.4323341,-121.8995741
677,Bismarck,3,0.0023662,0.513645976,46.8083268,-100.7837392
678,Lehi,3,0.0023727,0.525560078,40.3916172,-111.8507662
679,El Paso de Robles,3,0.0023744,0.726892884,35.6368759,-120.6545022
680,Brockton,3,0.0023788,0.468339988,42.0834335,-71.0183787
681,Anderson,3,0.0023798,0.598836152,40.1053196,-85.6802541
682,Sunrise,3,0.0024033,1.089806465,26.1669711,-80.25659499999999
683,Kokomo,3,0.0024111,0.571787331,40.486427,-86.13360329999999
684,Springfield,3,0.0024423,0.74125205,37.2089572,-93.29229889999999
685,Albany,3,0.0024465,0.714121062,42.6525793,-73.7562317
686,Decatur,3,0.0024497,0.663448322,33.7748275,-84.2963123
687,Lynwood,3,0.0024526,0.4939351,33.930293,-118.2114603
688,Bloomington,3,0.0024535,0.653093251,39.165325,-86.52638569999999
689,Fall River,3,0.0024573,0.685098582,41.7014912,-71.1550451
690,Tustin,3,0.0024615,0.641707896,33.7420005,-117.8236391
691,Porterville,3,0.0024866,0.41342031,36.06523,-119.0167679
692,Hanover,3,0.0024983,0.814837576,52.3758916,9.732010400000002
693,San Leandro,3,0.0025078,0.628664621,37.7257663,-122.1568554
694,Delray Beach,3,0.0025191,0.564794357,26.4614625,-80.0728201
695,Dale City,3,0.002522,0.712261756,38.6370622,-77.31109459999999
696,West Bend,3,0.0025239,0.644350533,43.4252776,-88.1834277
697,Westland,3,0.0025267,0.72076429,42.32420399999999,-83.400211
698,Mansfield,3,0.0025412,0.656502587,32.5631924,-97.1416768
699,Portsmouth,3,0.0025446,0.589828975,43.0717552,-70.7625532
700,Winchester,3,0.002553,0.704742322,35.78621160000001,-95.9922153
701,Mansfield,3,0.0025591,0.524339405,32.5631924,-97.1416768
702,Pharr,3,0.0025711,0.651287153,26.1947962,-98.1836216
703,Fishers,3,0.0025745,0.465404675,39.9567548,-86.01335
704,Wheeling,3,0.0025781,0.57388908,42.1391927,-87.9289591
705,South Gate,3,0.0025907,0.679704414,33.954737,-118.2120161
706,Union City,3,0.0026015,0.589511826,37.5933562,-122.0438609
707,Janesville,3,0.0026508,0.613722463,42.6827885,-89.0187222
708,Pleasanton,3,0.0026583,0.519305752,37.6604484,-121.8757968
709,Suffolk,3,0.0026894,0.64524855,36.7282054,-76.5835621
710,Lauderhill,3,0.0027074,0.437284598,26.1403635,-80.2133808
711,Ellicott City,3,0.0027396,0.566487603,39.2673283,-76.7983067
712,Deerfield Beach,3,0.002753,0.883502903,26.3184123,-80.09976569999999
713,Mount Vernon,3,0.0027664,1.036533376,38.707982,-77.0861753
714,Altoona,3,0.0028081,0.698712759,40.5186809,-78.3947359
715,Quincy,3,0.002824,0.55474125,42.2528772,-71.0022705
716,State College,3,0.0028256,0.535751336,40.7933949,-77.8600012
717,Wausau,3,0.0028945,0.657858566,44.9591352,-89.6301221
718,Petaluma,3,0.0029044,0.726433133,38.232417,-122.6366524
719,Town 'n' Country,3,0.0030004,0.438969802,28.0105745,-82.57731930000001
720,Slidell,3,0.0030405,0.583333333,30.2751945,-89.78117449999999
721,Waldorf,3,0.0030511,0.426882288,38.6265124,-76.9105483
722,Plantation,3,0.0031919,0.52718114,26.1275862,-80.23310359999999
723,Rogers,3,0.0032125,1.112828172,36.3338456,-94.1596053
724,Rancho Cordova,3,0.0033024,0.537158105,38.5890723,-121.302728
725,Auburn,3,0.003362,0.564571471,32.6098566,-85.48078249999999
726,Dalton,3,0.0033894,0.76007618,40.781585,-73.95508699999999
727,Waukegan,3,0.0034541,0.484913175,42.3636331,-87.84479379999999
728,Farmington Hills,3,0.0035574,0.425690863,42.4989936,-83.3677168
729,Whittier,3,0.0037422,0.522139749,33.9791793,-118.032844
730,South Fulton,3,0.003944,0.561423728,33.6576286,-84.6269824
731,Bangor,4,0.0014473,0.482872247,44.8016128,-68.7712257
732,Towson,4,0.0014651,0.756303226,39.4014955,-76.6019125
733,Novi,4,0.0014813,0.607816433,42.48059,-83.4754913
734,Gadsden,4,0.0014816,0.594751014,34.014264,-86.0066386
735,Helena,4,0.0014884,0.412981674,46.5891452,-112.0391057
736,Sebring,4,0.0014951,0.645047695,27.495592,-81.440907
737,Watertown,4,0.0015039,0.465075512,42.3709299,-71.1828321
738,Berwyn,4,0.0015388,0.445226071,41.85058739999999,-87.7936685
739,Elyria,4,0.001543,0.498204338,41.3683798,-82.10764859999999
740,White Plains,4,0.0015493,0.557080262,41.03398620000001,-73.7629097
741,Oak Park,4,0.0015512,0.586838415,41.8850317,-87.7845025
742,Williamsport,4,0.0015513,0.600514099,41.2411897,-77.00107860000001
743,Ithaca,4,0.0015529,0.474627875,42.4439614,-76.5018807
744,Hinesville,4,0.0015589,0.718469596,31.8315028,-81.6141099
745,Hendersonville,4,0.0015666,0.5228324,35.3187279,-82.4609528
746,Aloha,4,0.0015697,0.639804813,41.272585,-111.97986
747,Pico Rivera,4,0.0016123,0.597859447,33.9830688,-118.096735
748,Kannapolis,4,0.0016229,0.68591167,35.4873613,-80.6217341
749,Cape Girardeau,4,0.0016236,0.83831951,37.3058839,-89.51814759999999
750,Bowie,4,0.0016283,0.538807579,44.9015508,-76.02011329999999
751,New Bern,4,0.0016566,0.694878488,35.108493,-77.04411429999999
752,Grapevine,4,0.0016586,0.571068786,32.9342919,-97.0780654
753,North Miami,4,0.0016587,0.442063543,25.8900949,-80.1867138
754,Southaven,4,0.0016678,0.677012572,34.9918587,-90.0022958
755,St. Cloud,4,0.0016688,0.499418166,45.5579451,-94.16324039999999
756,Lake Havasu City,4,0.0016728,0.420532409,34.483901,-114.3224548
757,National City,4,0.0016777,0.572906712,32.6781085,-117.0991967
758,Noblesville,4,0.0016867,0.633046855,40.0455917,-86.0085955
759,Diamond Bar,4,0.0016871,0.653568152,34.0286226,-117.8103367
760,Stonecrest,4,0.0016935,0.601071922,33.7036082,-84.1308562
761,Milford,4,0.0016979,0.502436789,42.5916684,-83.6003703
762,Mount Prospect,4,0.0016991,0.712732714,42.0664167,-87.9372908
763,Oak Lawn,4,0.001706,0.487839506,41.719978,-87.7479528
764,Benton Harbor,4,0.0017075,0.550924984,42.1167065,-86.45418939999999
765,Brookhaven,4,0.0017094,0.852514557,33.8650186,-84.33712659999999
766,Greenwood,4,0.0017162,0.614344102,36.1619444,-95.98722219999999
767,Monessen,4,0.0017166,0.672324597,40.1484053,-79.8878254
768,Orland Park,4,0.0017204,0.457515904,41.6303103,-87.85394250000002
769,Waltham,4,0.0017309,0.71872904,42.3764852,-71.2356113
770,Spring,4,0.0017315,0.915009041,30.0799405,-95.41716009999999
771,Forney,4,0.0017424,0.539031499,32.7481845,-96.4719312
772,Aspen Hill,4,0.0017449,0.553594125,39.0795529,-77.07303379999999
773,Florence-Graham,4,0.001746,0.747413004,33.9671978,-118.2436197
774,Smyrna,4,0.0017468,0.489651094,33.8839926,-84.51437609999999
775,Paramount,4,0.001752,0.976166787,41.7577224,-88.31465410000001
776,Royal Oak,4,0.0017549,0.664154921,42.4894801,-83.1446485
777,Huntersville,4,0.0017652,0.659583281,35.410694,-80.84285040000002
778,Lewiston,4,0.0017676,0.616568679,44.100351,-70.21477639999999
779,Hoboken,4,0.001768,0.656327874,40.7439905,-74.0323626
780,Chambersburg,4,0.0017712,0.433445574,39.9375911,-77.6611022
781,Eagan,4,0.0017753,0.536858659,44.8041322,-93.1668858
782,Morristown,4,0.0017791,0.890503566,40.79676670000001,-74.4815438
783,Castro Valley,4,0.0017804,0.463995744,37.6955029,-122.0738678
784,Minnetonka,4,0.001781,0.684202273,44.9211836,-93.4687489
785,Apex,4,0.0017813,0.617142405,36.317295,-94.18788300000001
786,Blaine,4,0.0017862,0.577449407,45.1607987,-93.23494889999999
787,Taunton,4,0.0017937,0.643378783,41.900101,-71.0897674
788,Palm Desert,4,0.001801,0.671681643,33.7222445,-116.3744556
789,Shoreline,4,0.0018036,0.576374745,47.7559659,-122.3456972
790,Normal,4,0.0018106,0.438302101,39.1015157,-94.60205119999999
791,Smyrna,4,0.0018134,0.455981446,33.8839926,-84.51437609999999
792,Commerce City,4,0.0018173,0.59318375,39.8083196,-104.9338675
793,Palm Beach Gardens,4,0.0018209,0.621138643,26.8396096,-80.1019144
794,Monterey Park,4,0.0018268,0.647038772,34.0625106,-118.1228476
795,Sierra Vista,4,0.0018279,0.446555561,31.5455001,-110.2772856
796,Tigard,4,0.0018294,0.704884871,45.4186785,-122.7872475
797,Medford,4,0.0018313,0.570015531,42.3265152,-122.8755949
798,Galveston,4,0.0018392,0.597884226,29.3013479,-94.7976958
799,Eagle Pass,4,0.0018437,0.776846692,28.7091433,-100.4995214
800,Beckley,4,0.0018438,0.443580756,37.7781702,-81.1881557
801,Bartlett,4,0.0018466,0.621932114,41.9950276,-88.1856301
802,Mankato,4,0.0018502,0.720589372,44.1635775,-93.99939959999999
803,Marietta,4,0.0018525,0.607359182,33.95260200000001,-84.5499327
804,Blue Springs,4,0.001853,0.462011033,39.0214697,-94.28528569999999
805,Arcadia,4,0.0018535,0.397431253,34.1397292,-118.0353449
806,Revere,4,0.001855,0.604115973,42.4084302,-71.0119948
807,South Whittier,4,0.0018583,0.893032212,33.9510283,-118.0402852
808,Fountainebleau,4,0.0018587,0.611476192,25.8178372,-80.1227119
809,Bradenton,4,0.001861,0.620401493,27.4989278,-82.5748194
810,Caldwell,4,0.0018616,0.525750292,40.8398218,-74.2765366
811,St. Clair Shores,4,0.0018634,0.530931991,42.4974085,-82.89636039999999
812,East Orange,4,0.0018637,1.001051033,40.767323,-74.2048677
813,Albany,4,0.0018646,0.589315878,42.6525793,-73.7562317
814,Hazleton,4,0.0018683,0.513110691,40.9584181,-75.97464719999999
815,Beloit,4,0.0018731,0.486324707,42.5083482,-89.03177649999999
816,Fairbanks,4,0.0018796,0.723896486,64.8377778,-147.7163888
817,Colton,4,0.0018799,0.504411573,34.0739016,-117.3136547
818,Palo Alto,4,0.0018847,0.530513635,37.4418834,-122.1430195
819,Gardena,4,0.0018868,0.537794473,33.8883487,-118.3089624
820,Eastvale,4,0.0019025,0.568975207,33.952463,-117.5848025
821,Hot Springs,4,0.0019042,0.812098283,35.8963093,-82.8262548
822,Carson City,4,0.0019056,0.824335733,39.1637984,-119.7674034
823,Cookeville,4,0.0019069,0.547603171,36.162839,-85.5016423
824,Midwest City,4,0.0019094,0.469096573,35.4495065,-97.3967019
825,Jupiter,4,0.0019113,0.501898368,26.9342246,-80.0942087
826,Carbondale,4,0.0019148,0.637022478,37.7272727,-89.2167501
827,DeSoto,4,0.001916,0.768469317,32.5896998,-96.8570738
828,Grants Pass,4,0.0019226,0.943908073,42.4390069,-123.3283925
829,West Sacramento,4,0.0019236,0.67173855,38.5804609,-121.530234
830,Michigan City,4,0.001931,0.611415525,41.70753939999999,-86.8950297
831,The Hammocks,4,0.001932,0.551015292,25.6697668,-80.4493073
832,Malden,4,0.0019382,0.600157728,42.4250964,-71.066163
833,Lenexa,4,0.001941,0.7855275,38.9536174,-94.73357089999999
834,Dublin,4,0.0019415,0.481700884,53.3498053,-6.2603097
835,Hoffman Estates,4,0.0019422,0.679706809,42.0629915,-88.12271989999999
836,Cartersville,4,0.0019446,0.526805918,34.1650972,-84.7999382
837,Wellington,4,0.0019459,0.56892696,37.26530040000001,-97.3717118
838,Elmira,4,0.0019488,0.540969803,42.0897965,-76.8077338
839,Parkersburg,4,0.0019524,0.573026448,39.2667418,-81.56151349999999
840,Haverhill,4,0.0019558,0.604457967,42.7762015,-71.0772796
841,Columbus,4,0.0019603,0.511769279,39.9611755,-82.99879419999999
842,Apple Valley,4,0.0019604,0.601724499,34.5008311,-117.1858759
843,Brentwood,4,0.001965,0.57821291,34.0521011,-118.4732464
844,Highland,4,0.001969,0.659054588,39.5977393,-104.9800492
845,Peabody,4,0.0019756,0.760263558,42.5278731,-70.9286609
846,St. Peters,4,0.0019769,0.489255415,38.7874699,-90.6298922
847,Des Plaines,4,0.0019784,0.55616456,42.0333623,-87.88339909999999
848,Brunswick,4,0.0019793,0.626660187,41.2381096,-81.8418006
849,Bayonne,4,0.0019832,0.722722588,40.6687141,-74.1143091
850,Titusville,4,0.0019843,0.596391777,28.6122187,-80.8075537
851,East Stroudsburg,4,0.0019971,0.889028213,41.0030522,-75.1817547
852,Novato,4,0.0019988,0.607178393,38.1074198,-122.5697032
853,Palm Harbor,4,0.001999,0.461288479,28.0780718,-82.7637127
854,Perth Amboy,4,0.0020002,0.609883976,40.5067723,-74.2654234
855,La Mesa,4,0.0020061,0.766407904,41.289607,-96.0848
856,Severn,4,0.0020064,0.497034358,52.5227732,-3.2715187
857,Council Bluffs,4,0.0020066,0.766204571,41.2619444,-95.8608333
858,Kettering,4,0.0020097,0.830037689,39.68950359999999,-84.1688274
859,Bellevue,4,0.0020104,0.460561708,47.6101497,-122.2015159
860,Edina,4,0.0020127,0.535212906,44.8896866,-93.3499489
861,Rowland Heights,4,0.0020138,1.180250884,33.9761238,-117.9053395
862,Pinellas Park,4,0.0020231,0.482964881,27.8428025,-82.6995443
863,Santee,4,0.0020239,0.546520947,32.8383828,-116.9739167
864,Richland,4,0.0020244,0.657189609,37.1473206,-95.4308314
865,Milford city ,4,0.0020261,0.641723542,38.3968351,-113.0122753
866,Great Falls,4,0.0020269,0.702652884,38.9987208,-77.2538699
867,Plainfield,4,0.0020344,0.683242563,39.70421229999999,-86.39943869999999
868,Stillwater,4,0.0020396,0.592886924,45.056004,-92.80884429999999
869,Shawnee,4,0.002049,0.555418508,39.02284849999999,-94.7151865
870,Apopka,4,0.0020542,0.822244033,28.6934076,-81.5322149
871,Jefferson City,4,0.0020626,0.517954808,38.57670170000001,-92.1735164
872,Rosemead,4,0.0020629,0.848297883,34.0805651,-118.072846
873,Huntington Park,4,0.002064,0.474806633,33.9816812,-118.2250725
874,Grand Forks,4,0.0020685,0.49152825,47.9252568,-97.0328547
875,Wylie,4,0.0020694,0.399916522,33.0151201,-96.5388789
876,Lompoc,4,0.0020709,0.858916478,34.6391501,-120.4579409
877,Midland,4,0.0020713,0.557383936,39.0283345,-95.2421943
878,Bozeman,4,0.0020752,0.872647849,45.6769979,-111.0429339
879,Beaufort,4,0.0020777,0.583083383,32.4315813,-80.6698286
880,Tamiami,4,0.0020899,0.391846089,25.7587114,-80.398387
881,West Lafayette,4,0.0020907,0.565838485,40.4258686,-86.90806549999999
882,Placentia,4,0.0020984,0.54090354,33.8710729,-117.8627548
883,Doral,4,0.0021004,0.509366636,25.8195424,-80.3553302
884,Reston,4,0.0021014,0.74867215,38.9586307,-77.35700279999999
885,La Habra,4,0.0021048,0.466973075,33.9318591,-117.946137
886,Montebello,4,0.0021137,0.528352059,34.0165053,-118.1137535
887,Johnstown,4,0.0021151,0.397162893,40.32674069999999,-78.9219698
888,Methuen Town,4,0.0021198,0.430602165,42.7262016,-71.1908924
889,Fond du Lac,4,0.0021199,0.781350766,43.7730448,-88.4470508
890,Catalina Foothills,4,0.0021291,0.97708878,32.297853,-110.9187037
891,Sanford,4,0.0021319,0.549369102,43.5355194,-96.7432104
892,San Rafael,4,0.0021571,0.518201058,37.9735346,-122.5310874
893,Queen Creek,4,0.0021659,0.670393231,33.2580532,-111.6382138
894,Burien,4,0.0021671,0.760664401,47.4668384,-122.3405305
895,South Hill,4,0.0021746,0.730525825,36.726532,-78.1288857
896,Encinitas,4,0.0021766,0.467097495,33.0369867,-117.2919818
897,Rome,4,0.0021815,0.419710237,41.9027835,12.4963655
898,Grand Island,4,0.0021828,0.565272839,40.9263957,-98.3420118
899,Pontiac,4,0.0022029,0.651291989,42.6389216,-83.29104679999999
900,Taylorsville,4,0.0022029,0.675665707,40.66772479999999,-111.9388258
901,Bullhead City,4,0.0022042,0.684743694,35.1359386,-114.5285981
902,Chapel Hill,4,0.0022058,0.477961353,35.9131996,-79.0558445
903,Hacienda Heights,4,0.0022103,0.485976368,33.9930677,-117.9686755
904,Cathedral City,4,0.0022132,0.814099744,33.7805388,-116.4668036
905,West Haven,4,0.0022162,0.653192922,41.2705484,-72.9469711
906,Weirton,4,0.0022229,0.453363785,40.41895660000001,-80.58951669999999
907,Kendale Lakes,4,0.0022245,0.667936087,25.7081577,-80.4069986
908,Kingston,4,0.0022259,0.539218131,18.0178743,-76.8099041
909,Collierville,4,0.0022271,0.595397996,35.042036,-89.6645266
910,Lakewood,4,0.0022285,0.412413256,33.8536269,-118.1339563
911,Glendora,4,0.0022449,0.772767391,34.1361187,-117.865339
912,Fountain Valley,4,0.0022466,0.858234373,33.7090212,-117.9544069
913,Wheaton,4,0.0022475,0.705668449,41.8661403,-88.1070127
914,Bristol,4,0.0022492,0.453879764,36.5951059,-82.18874439999999
915,Florissant,4,0.0022526,0.629510139,38.789217,-90.322614
916,Yucaipa,4,0.0022584,0.581111368,34.033625,-117.0430865
917,Tinley Park,4,0.0022695,0.804843057,41.5731442,-87.7932939
918,Pittsfield,4,0.0022839,0.945037688,42.4500845,-73.2453824
919,Tulare,4,0.0022854,0.815716657,36.2077288,-119.3473379
920,Moore,4,0.0022856,0.494880546,35.3395079,-97.48670279999999
921,Mishawaka,4,0.0022972,0.61315423,40.687525,-105.36556
922,Kenner,4,0.0022992,0.596136673,29.9940924,-90.2417434
923,Carmichael,4,0.0022994,0.702862335,38.617127,-121.3282843
924,Laguna Niguel,4,0.0023153,0.636252752,33.5236744,-117.7149438
925,Aliso Viejo,4,0.0023181,0.542119609,33.5684605,-117.7262981
926,Summerville,4,0.0023261,0.348372983,33.0185039,-80.17564809999999
927,Taylor,4,0.0023301,0.804157023,37.0321072,-95.6352855
928,Walla Walla,4,0.0023401,0.840377187,46.0645809,-118.3430208
929,Kentwood,4,0.0023466,0.804334793,42.8694731,-85.64474919999999
930,Mayagüez,4,0.0023561,0.596877681,18.2013463,-67.1451517
931,Lewiston,4,0.0023661,0.718383859,44.100351,-70.21477639999999
932,Skokie,4,0.0023676,0.432591701,42.0324025,-87.7416246
933,Maricopa,4,0.0023691,0.464425303,33.2917968,-112.4291464
934,Little Elm,4,0.0023741,0.577984403,33.1626193,-96.9375051
935,Chicopee,4,0.0023757,0.739025337,42.1487043,-72.6078672
936,Bay City,4,0.0023759,0.487882874,43.5944677,-83.8888647
937,Twin Falls,4,0.002376,0.563908456,42.5558381,-114.4700518
938,Levittown,4,0.0023791,0.679821723,40.7259336,-73.51429209999999
939,Margate,4,0.0023794,0.705888631,26.2445263,-80.206436
940,Dundalk,4,0.0023851,0.541445447,39.2506633,-76.5205184
941,Staunton,4,0.0023853,0.573494641,38.149576,-79.0716958
942,Dearborn Heights,4,0.0023854,0.544989814,42.3369816,-83.27326269999999
943,Beaumont,4,0.0023903,0.677827223,30.080174,-94.1265562
944,Glens Falls,4,0.0024051,0.726129703,43.3095164,-73.6440058
945,Port Charlotte,4,0.0024217,0.543430729,26.9761707,-82.09064479999999
946,Arroyo Grande,4,0.0024319,0.420203345,35.1185868,-120.5907252
947,Herriman,4,0.0024368,0.547934501,40.5141147,-112.0329938
948,Wheaton,4,0.0024378,0.578703175,41.8661403,-88.1070127
949,Euless,4,0.0024419,0.767889248,32.8370727,-97.08195409999999
950,Eden Prairie,4,0.0024422,0.54980701,44.8546856,-93.47078599999999
951,Delano,4,0.0024638,0.522156415,36.0928955,-115.1776199
952,Coon Rapids,4,0.0024953,0.708235294,45.1732394,-93.30300629999999
953,Rocky Mount,4,0.0025132,0.507170846,35.9382103,-77.7905339
954,Middletown,4,0.0025232,0.629558972,40.3927801,-74.09981789999999
955,Goldsboro,4,0.0025298,0.601917311,35.3848841,-77.9927651
956,Bentonville,4,0.0025391,0.484630738,36.3728538,-94.2088172
957,Wesley Chapel,4,0.0025407,0.481090984,28.1983135,-82.3304509
958,Coconut Creek,4,0.0025462,0.62168618,26.2517482,-80.17893509999999
959,Leander,4,0.0025474,0.777593769,30.5788055,-97.8530686
960,Farmington,4,0.0025515,0.525504441,36.0420248,-94.2471515
961,Sammamish,4,0.002553,0.418303785,47.61626829999999,-122.0355736
962,Brentwood,4,0.0025555,0.433964737,34.0521011,-118.4732464
963,San Luis Obispo,4,0.0025593,0.588942677,35.2827524,-120.6596156
964,Woodland,4,0.0025611,0.55426533,37.71416230000001,-97.35211989999999
965,Country Club,4,0.0025723,0.634229556,37.256297,-95.71584999999999
966,Traverse City,4,0.0025835,0.619313613,44.7630567,-85.62063169999999
967,Leesburg,4,0.0025901,0.453656133,39.1156615,-77.56360149999999
968,West New York,4,0.0026207,0.646673409,40.7878788,-74.0143064
969,Hamilton,4,0.0026851,0.602819173,37.19295779999999,-95.7175467
970,Springfield,4,0.0026949,0.530844834,42.1014831,-72.589811
971,Pflugerville,4,0.0027023,0.651080351,30.4548451,-97.6222665
972,Manhattan,4,0.0027075,0.793465909,40.7830603,-73.9712488
973,West Allis,4,0.0027102,0.578996449,43.0166806,-88.0070315
974,Lacey,4,0.0027126,0.525980587,47.0358969,-122.8232553
975,Parker,4,0.0027218,0.514121556,39.5186002,-104.7613633
976,Cupertino,4,0.0027306,0.599527828,37.3229978,-122.0321823
977,Levittown,4,0.0027404,0.680299492,40.7259336,-73.51429209999999
978,San Clemente,4,0.0028198,0.716124024,33.4273521,-117.6126004
979,North Little Rock,4,0.002837,0.583282651,34.769536,-92.2670941
980,Madison,4,0.0028728,0.684113367,43.0730517,-89.4012302
981,Millcreek,4,0.0028854,0.820771039,40.6868914,-111.8754907
982,Burnsville,4,0.0028922,0.477650174,44.7677424,-93.27772259999999
983,Meriden,4,0.0029,0.70047811,41.5381535,-72.80704349999999
984,Bethesda,4,0.0029493,0.625315107,38.984652,-77.0947092
985,Sahuarita,4,0.0030162,0.644814692,31.9575818,-110.955646
986,Weymouth,4,0.0031837,0.742576687,42.2180724,-70.94103559999999
987,New Brunswick,4,0.0032133,0.751115157,46.5653163,-66.46191639999999
988,Schenectady,4,0.0032435,0.650687186,42.8142432,-73.9395687
989,Casa Grande,4,0.0032496,0.568334408,32.9110027,-111.7733902
990,Port Orange,4,0.0035222,0.650572005,29.1383165,-80.9956105
991,North Bethesda,5,0.0017152,0.753431313,39.0445535,-77.11886779999999
992,Azusa,5,0.0021736,0.819688625,34.1336186,-117.9075627
993,Cerritos,5,0.0022134,0.600560465,33.8583483,-118.0647871
994,Ashburn,5,0.0024646,0.944426389,39.0437567,-77.4874416
